INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Nickie','Summerson','1975-12-01','F','VN',1,'asset handler','on leave');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Jelene','Champerlen','1957-04-28','F','CN',2,'medical specialist','black ops');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Beltran','Hurch','1979-01-01','M','GE',10,'assassin','active');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Patton','Benettolo','2002-12-15','M','ID',8,'sniffer','infiltration');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Hermie','Van der Linde','1971-10-15','M','GR',8,'sniper','reconnaissance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Nonna','Bracchi','1956-11-26','F','NZ',3,'sniffer','on leave');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Angelle','Rickeard','1960-07-02','F','BG',6,'negotiation expert','injured');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Abdel','Sever','1999-08-19','M','RU',7,'translator','infiltration');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Mil','Flawn','1998-05-11','F','BR',7,'agent in place','recovery');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Bambie','Willgoose','1979-11-01','F','CN',3,'interrogation specialist','injured');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Lamont','Esselen','2005-08-19','M','CN',4,'counterintelligence agent','deep cover');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Berte','Peeter','1994-11-03','F','AM',2,'counterintelligence agent','intelligence gathering');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Agosto','Matveiko','1981-11-14','M','FR',3,'field operative','deep cover');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Sigfrid','Ohrtmann','2003-12-14','M','AM',6,'undercover agent','injured');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Latrena','Jeacocke','1975-08-16','F','CN',9,'rogue hunter','on leave');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Muhammad','Tillot','1963-12-26','M','AR',2,'negotiation expert','intelligence gathering');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Antonio','Klezmski','1964-08-13','M','CO',7,'sniffer','undercover');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Shermy','Cornels','1995-02-26','M','IL',9,'counterintelligence agent','on assignment');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Fonsie','Sedwick','2000-10-05','M','BR',5,'medical specialist','injured');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Shane','Janauschek','1966-06-29','M','CN',3,'demolitions expert','standby');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Loria','Connah','1977-08-13','F','NO',5,'psychological warfare specialist','undercover');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Petunia','Pinches','1990-10-26','F','CY',10,'assassin','standby');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Saxon','Chasmar','1962-10-17','M','ID',4,'undercover agent','intelligence gathering');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Cathrine','Cranch','1983-08-24','F','ID',6,'psychological warfare specialist','interrogation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Myriam','Lishmund','2000-01-17','F','CN',1,'sniffer','reconnaissance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Cody','Crystal','1954-09-28','F','CN',4,'rogue hunter','surveillance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Edmon','Fishpoole','1991-09-05','M','CN',7,'translator','interrogation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Adela','Corbin','1983-05-24','F','BR',6,'field operative','surveillance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Niels','Blain','1963-12-31','M','MX',1,'medical specialist','undercover');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Finn','Cowern','1965-02-22','M','BY',1,'counterintelligence agent','recovery');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Jaime','Waplinton','2002-11-12','F','CN',8,'underwater specialist','reserve');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Hadlee','Garwill','1979-06-30','M','PT',3,'field operative','psychological operations');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Smitty','Calcraft','1966-12-07','M','PL',1,'sniffer','black ops');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Savina','Krollmann','1954-01-29','F','JP',5,'asset handler','standby');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Augustine','Gordge','1964-11-30','F','CN',10,'assassin','technical support');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Jody','Ballin','1992-01-10','F','RU',10,'translator','covert diplomacy');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Guinevere','Rome','1997-08-06','F','US',2,'psychological warfare specialist','training');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Enriqueta','Tebbe','1979-04-27','F','FR',2,'counterintelligence agent','under investigation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Ber','Muncie','1982-06-10','M','TN',3,'interrogation specialist','on leave');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Manolo','Filchakov','1987-01-10','M','CN',10,'escape and evasion expert','technical support');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Zorina','Simonazzi','1975-09-21','F','TH',5,'intelligence analyst','undercover');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Malvina','Doerrling','1985-03-18','F','US',8,'underwater specialist','reserve');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Veradis','Pretsel','1997-05-31','F','SE',4,'counterterrorism specialist','intelligence gathering');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Jenilee','Woodson','1970-06-24','F','TH',7,'rogue hunter','psychological operations');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Teresina','Buckthought','2004-07-28','F','JP',4,'escape and evasion expert','standby');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Kingsly','Wicher','1982-04-10','M','GR',8,'sniper','intelligence gathering');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Kerianne','Flori','1964-01-10','F','ID',9,'counterintelligence agent','infiltration');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Ethe','Veldstra','1982-03-07','M','LU',5,'influence operations specialist','interrogation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Jacky','MacCaughey','1995-06-06','F','ID',9,'translator','active');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Mace','Glanister','1968-06-20','M','VN',2,'rogue hunter','infiltration');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Ephrayim','Gwinnell','1985-05-06','M','ID',4,'agent in place','standby');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Annaliese','Benford','1980-03-05','F','CN',6,'interrogation specialist','under investigation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Niles','Chese','1982-07-31','M','PH',2,'asset handler','covert diplomacy');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Levy','Fuggles','1960-02-01','M','RU',10,'cyber operative','recovery');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Flo','Macilhench','2002-01-31','F','MT',9,'assassin','interrogation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Marci','Erb','2005-10-01','F','UA',2,'intelligence analyst','reserve');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Sandie','Franzonetti','1991-07-26','F','CA',8,'translator','black ops');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Bartel','Kildale','1987-09-21','M','TH',10,'combat specialist','black ops');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Orlando','Maria','1998-09-10','M','PT',2,'counterintelligence agent','active');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Reamonn','Theodoris','1969-10-10','M','BY',9,'escape and evasion expert','training');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Horst','Sarver','1973-07-10','M','CN',7,'medical specialist','covert diplomacy');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Theodoric','Bronger','1982-09-26','M','CN',3,'underwater specialist','reconnaissance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Betta','Jimmison','1975-09-12','F','FR',9,'intelligence analyst','undercover');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Dalis','Hatwell','1971-04-17','M','GT',7,'communications specialist','surveillance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Aksel','Windless','1962-09-18','M','SE',6,'negotiation expert','reconnaissance');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Lyndsey','Murcutt','1978-04-12','F','GH',2,'technical specialist','undercover');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Nehemiah','Eacott','1973-02-20','M','SE',9,'underwater specialist','under investigation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Griswold','Colbrun','1983-06-25','M','ID',8,'combat specialist','active');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Bernetta','Windross','1968-01-18','F','PT',1,'agent in place','interrogation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Jillie','Milby','1962-07-28','F','UA',5,'counterterrorism specialist','injured');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Codee','Stanesby','1989-10-18','F','CZ',6,'undercover agent','interrogation');
INSERT INTO agents(fname, lname, dob, gender, nationality, security_level, agent_type, agent_status) VALUES('Jolene','Reoch','1962-01-31','F','PH',9,'survivalist','surveillance');
